name,wins,losses,draws,weight_Normalized,significant_strikes_landed_per_minute,significant_striking_accuracy,significant_strikes_absorbed_per_minute,significant_strike_defence,average_takedowns_landed_per_15_minutes,takedown_accuracy,takedown_defense,average_submissions_attempted_per_15_minutes,division,age,reach_Normalized,height_Normalized,Physicality_Score,time_off,KO_Percentage,Striking_Score,Submission_Percentage,Grappling_Score,TotalFights,WinLossRatio,Experience_Score
Leo Sylvest,10,16,0,0.15037793396101312,0.0,0.0,6.58,0.27,0.0,0.0,0.0,0.0,Light Heavyweight,51.0,0.6674641148325355,0.3793103448275862,1.1971523936211348,,0.0,-0.9465,0.0,0.0,26,0.38461538461538464,5.276923076923077
Scott Carson,4,2,0,0.16539583609600847,0.62,0.66,6.22,0.23,0.0,0.0,0.0,0.0,Heavyweight,44.17465753424658,0.7320261437908496,0.48275862068965525,1.3801806005765134,,0.0,-0.6114999999999999,0.0,0.0,6,0.6666666666666666,1.3333333333333335
Serhiy Sidey,10,1,0,0.045086858506829315,4.52,0.35,4.52,0.42,0.0,0.0,0.0,0.0,Featherweight,28.0,0.5384615384615383,0.3793103448275862,0.9628587417959538,102.0,0.0,0.585,0.0,0.0,11,0.9090909090909091,2.381818181818182
James Giboo,13,5,0,0.09773239623392123,1.2,0.27,7.08,0.39,0.0,0.0,0.0,0.0,Middleweight,47.0,0.5968489341983318,0.3793103448275862,1.0738916752598393,,0.0,-0.6495000000000001,0.0,0.0,18,0.7222222222222222,3.7444444444444445
Muhammad Naimov,10,2,0,0.06013791274366793,3.37,0.46,4.66,0.41,1.58,0.28,0.57,0.0,Featherweight,30.0,0.4615384615384617,0.3103448275862067,0.8320212018683363,235.0,25.0,6.547000000000001,0.25,1.7415,12,0.8333333333333334,2.566666666666667
Fares Ziam,14,4,0,0.07518896698050656,2.82,0.47,2.01,0.65,0.97,0.23,0.75,0.0,Welterweight,27.0,0.6538461538461537,0.4482758620689653,1.1773109828956256,137.0,12.5,3.7199999999999998,0.125,1.11075,18,0.7777777777777778,3.7555555555555555
Len Bentley,10,6,0,0.07518896698050656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Welterweight,38.13361169102296,0.5218723584108196,0.3103448275862067,0.9074061529775328,,0.0,0.0,0.0,0.0,16,0.625,3.325
James Gabert,6,4,0,0.10976660920302345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Middleweight,39.515151515151516,0.5968489341983318,0.3835561420620804,1.0901716854634356,,0.0,0.0,0.0,0.0,10,0.6,2.12
Jeremie Holloway,8,3,0,0.09773239623392123,0.81,0.5,0.51,0.79,0.0,0.0,0.0,0.0,Middleweight,39.515151515151516,0.5968489341983318,0.41379310344827575,1.1083744338805288,,0.0,0.3445,0.0,0.0,11,0.7272727272727273,2.3454545454545457
Brandon Hester,3,0,0,0.15037793396101312,3.53,0.53,0.4,0.68,4.0,0.8,0.0,0.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.4482758620689653,1.266117910862514,,0.0,1.0305,0.0,4.12,3,1.0,0.8
SangWon Kim,10,6,1,0.06013791274366793,3.18,0.57,3.73,0.58,0.69,0.25,0.72,0.0,Featherweight,31.0,0.4230769230769229,0.3103448275862067,0.7935596634067975,,0.0,0.4365,0.0,0.7994999999999999,17,0.5882352941176471,3.51764705882353
Kyle Bochniak,8,5,0,0.06013791274366793,2.63,0.31,5.11,0.58,1.14,0.15,0.62,0.0,Featherweight,38.0,0.4615384615384617,0.24137931034482762,0.7630556846269572,1944.0,0.0,0.039999999999999925,0.0,1.2245,13,0.6153846153846154,2.723076923076923
Danny Silva,8,1,0,0.06013791274366793,13.6,0.64,13.13,0.59,2.0,0.66,1.0,0.0,Featherweight,28.0,0.4615384615384617,0.3793103448275862,0.9009867191097158,333.0,0.0,1.6469999999999998,0.0,2.1990000000000003,9,0.8888888888888888,1.9777777777777779
AJ Cunningham,10,3,0,0.06013791274366793,7.58,0.24,11.32,0.54,0.0,0.0,0.0,0.0,Featherweight,30.0,0.5,0.34482758620689663,0.9049654989505646,347.0,100.0,25.326,0.0,0.0,13,0.7692307692307693,2.753846153846154
Gan McGee,13,5,0,0.24058480307651503,2.2,0.29,2.31,0.59,0.65,0.25,0.83,0.0,Heavyweight,48.0,0.7320261437908496,0.7586206896551724,1.731231636522537,,0.0,0.35000000000000014,0.0,0.7705,18,0.7222222222222222,3.7444444444444445
Roy Boughton,14,8,0,0.15037793396101312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.41379310344827575,1.2316351522418243,,0.0,0.0,0.0,0.0,22,0.6363636363636364,4.527272727272727
Tommy Petersen,2,3,0,0.07518896698050656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Welterweight,38.13361169102296,0.5218723584108196,0.3329867729451857,0.9300480983365118,,0.0,0.0,0.0,0.0,5,0.4,1.08
Eduardo Neves,7,2,0,0.23756796180877868,7.69,0.65,6.15,0.55,5.77,0.66,0.0,0.0,Heavyweight,24.0,0.7692307692307692,0.48275862068965525,1.4895573517292031,,0.0,1.2125000000000004,0.0,5.869,9,0.7777777777777778,1.9555555555555557
Pat Curran,22,7,0,0.06013791274366793,4.7,0.58,4.4,0.63,2.5,0.62,0.66,0.0,Featherweight,35.8830242510699,0.4423076923076923,0.3103448275862067,0.8127904326375669,,0.0,0.7254999999999999,0.0,2.659,29,0.7586206896551724,5.951724137931035
Braxton Smith,5,2,0,0.22855059010741283,6.46,0.48,11.54,0.32,0.0,0.0,1.0,0.0,Heavyweight,35.0,0.5384615384615383,0.3793103448275862,1.1463224733965374,648.0,100.0,25.028,0.0,0.1,7,0.7142857142857143,1.542857142857143
Kevin Gray,9,4,0,0.030068956371833978,3.45,0.62,4.48,0.66,0.0,0.0,0.0,0.0,Flyweight,39.0,0.34615384615384626,0.1379310344827586,0.5141538370084389,,0.0,0.4135000000000001,0.0,0.0,13,0.6923076923076923,2.7384615384615385
Gustavo Gabriel,13,1,0,0.030068956371833978,4.06,0.65,4.26,0.46,0.0,0.0,0.5,0.0,Flyweight,30.0,0.34781884781884764,0.20689655172413768,0.5847843559148194,,0.0,0.5750000000000001,0.0,0.05,14,0.9285714285714286,2.9857142857142858
Craig Jones,0,0,0,0.15037793396101312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.43297262375837825,1.250814672551927,,0.0,0.0,0.0,0.0,0,,
Brian Sleeman,9,9,1,0.12027582548733588,4.0,0.48,1.85,0.7,9.23,1.0,1.0,0.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.2758620689655172,1.0636020092853886,,0.0,0.9235,0.0,9.48,19,0.47368421052631576,3.8947368421052633
Isaac Dulgarian,6,0,0,0.06013791274366793,7.29,0.66,0.42,0.71,3.13,1.0,0.0,0.0,Featherweight,28.0,0.5,0.24137931034482762,0.8015172230884955,158.0,33.33333333333333,10.331333333333331,0.3333333333333333,3.3633333333333333,6,1.0,1.4000000000000001
Ralph Dillon,0,2,1,0.15037793396101312,0.34,0.14,0.69,0.6,0.0,0.0,0.0,0.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.48275862068965525,1.300600669483204,,0.0,0.09950000000000002,0.0,0.0,3,0.0,0.6000000000000001
Jorge Lopez,11,5,0,0.09773239623392123,2.47,0.59,2.57,0.5,3.5,0.41,0.81,0.0,Middleweight,36.0,0.5968489341983318,0.34482758620689663,1.0394089166391498,4656.0,0.0,0.42500000000000004,0.0,3.6425,16,0.6875,3.3375000000000004
Cal Worsham,13,10,0,0.18797241745126642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,44.17465753424658,0.7320261437908496,0.3793103448275862,1.2993089060697023,,0.0,0.0,0.0,0.0,23,0.5652173913043478,4.71304347826087
Nikolas Motta,13,5,0,0.07518896698050656,2.65,0.3,4.61,0.52,0.0,0.0,0.82,0.0,Welterweight,32.0,0.4615384615384617,0.3103448275862067,0.8470722561051749,81.0,80.0,20.108999999999998,0.0,0.082,18,0.7222222222222222,3.7444444444444445
Windri Patilima,8,1,0,0.07518896698050656,0.31,0.5,7.64,0.31,0.0,0.0,0.0,0.0,Welterweight,31.0,0.5,0.20689655172413768,0.7820855187046443,,0.0,-0.9219999999999999,0.0,0.0,9,0.8888888888888888,1.9777777777777779
Mike Rodriguez,11,7,0,0.15037793396101312,4.35,0.53,4.24,0.41,0.0,0.0,0.37,0.0,Light Heavyweight,36.0,0.9230769230769229,0.5517241379310344,1.6251789949689703,1243.0,28.57142857142857,7.761857142857141,0.0,0.037,18,0.6111111111111112,3.7222222222222223
Canaan Kawaihae,6,2,0,0.06013791274366793,2.83,0.51,4.59,0.36,0.0,0.0,1.0,0.0,Featherweight,27.0,0.5,0.41379310344827575,0.9739310161919437,,0.0,0.17500000000000004,0.0,0.1,8,0.75,1.75
Troy Mandaloniz,3,2,0,0.09773239623392123,3.52,0.56,4.71,0.63,3.1,0.66,0.57,0.0,Middleweight,45.0,0.5968489341983318,0.3103448275862067,1.0049261580184599,,0.0,0.38,0.0,3.2560000000000002,5,0.6,1.12
Ian Murphy,1,1,0,0.12027582548733588,0.0,0.0,1.93,0.3,4.13,1.0,0.0,0.0,Light Heavyweight,39.0,0.6674641148325355,0.4482758620689653,1.2360158023888368,,0.0,-0.2445,0.0,4.28,2,0.5,0.5
Corey Hill,6,9,0,0.07518896698050656,3.57,0.46,1.61,0.7,3.02,0.8,1.0,0.0,Welterweight,46.0,0.8461538461538458,0.5517241379310344,1.4730669510653867,,0.0,0.8479999999999999,0.0,3.24,15,0.4,3.08
Robert Whittaker,25,7,0,0.12027582548733588,4.47,0.42,3.39,0.6,0.85,0.39,0.82,0.0,Light Heavyweight,34.0,0.5769230769230766,0.41379310344827575,1.1109920058586882,109.0,39.130434782608695,10.565608695652175,0.043478260869565216,1.0013695652173913,32,0.78125,6.55625
Achilles Estremadura,7,1,0,0.07518896698050656,3.2,0.43,3.27,0.7,0.0,0.0,0.0,0.0,Welterweight,32.0,0.3846153846153846,0.34482758620689663,0.8046319378027877,,0.0,0.5005,0.0,0.0,8,0.875,1.7750000000000001
Rolando Bedoya,14,3,0,0.09773239623392123,8.7,0.55,6.83,0.52,0.0,0.0,0.0,0.0,Middleweight,28.0,0.6153846153846154,0.3793103448275862,1.0924273564461229,193.0,0.0,1.3384999999999996,0.0,0.0,17,0.8235294117647058,3.5647058823529414
Chase Sherman,16,12,0,0.21804137382310043,6.04,0.45,6.65,0.52,0.09,0.5,0.74,0.0,Heavyweight,35.0,0.7692307692307692,0.5517241379310344,1.5389962809849038,641.0,40.0,10.6805,0.13333333333333333,0.2723333333333333,28,0.5714285714285714,5.714285714285714
Bryan Pardoe,13,16,0,0.15037793396101312,1.11,0.36,4.59,0.45,4.75,0.4,0.33,0.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.4482758620689653,1.266117910862514,,0.0,-0.27149999999999996,0.0,4.843,29,0.4482758620689655,5.889655172413794
Guy Mezger,30,14,2,0.14285240684259382,2.3,0.32,1.36,0.72,0.39,0.5,0.88,0.0,Light Heavyweight,57.0,0.6674641148325355,0.4482758620689653,1.2585923837440947,,0.0,0.5429999999999999,0.0,0.553,46,0.6521739130434783,9.330434782608696
Leonardo Damiani,10,3,1,0.09773239623392123,1.67,0.23,4.17,0.37,0.0,0.0,0.5,0.0,Middleweight,34.0,0.4230769230769229,0.34482758620689663,0.8656369055177408,,0.0,-0.10649999999999993,0.0,0.05,14,0.7142857142857143,2.942857142857143
Alejandro Flores,17,3,0,0.06013791274366793,3.66,0.4,2.02,0.54,0.0,0.0,0.0,0.0,Featherweight,33.0,0.5769230769230766,0.34482758620689663,0.9818885758736412,,0.0,0.7730000000000001,0.0,0.0,20,0.85,4.17
Sherron Leggett,21,6,0,0.07518896698050656,2.86,0.51,2.08,0.47,5.19,0.8,0.33,0.0,Welterweight,46.0,0.5218723584108196,0.2758620689655172,0.8729233943568433,,0.0,0.5754999999999999,0.0,5.343000000000001,27,0.7777777777777778,5.555555555555556
Gian Villante,17,14,0,0.18797241745126642,4.38,0.44,5.47,0.55,0.45,0.23,0.83,0.0,Heavyweight,39.0,0.6923076923076921,0.5172413793103448,1.3975214890693033,1194.0,44.44444444444444,11.556111111111111,0.05555555555555555,0.5813888888888888,31,0.5483870967741935,6.309677419354839
Nobuhiko Takada,2,6,2,0.1729213632144278,0.31,0.24,1.92,0.39,1.15,0.2,0.0,0.0,Heavyweight,62.0,0.7320261437908496,0.41379310344827575,1.318740610453553,,0.0,-0.10399999999999998,0.0,1.18,10,0.2,2.04
Jadson Costa,22,8,0,0.07518896698050656,0.2,0.5,3.05,0.5,0.0,0.0,0.0,0.0,Welterweight,38.13361169102296,0.5218723584108196,0.24137931034482762,0.8384406357361538,,0.0,-0.23249999999999993,0.0,0.0,30,0.7333333333333333,6.1466666666666665
Chris Dempsey,11,5,0,0.12027582548733588,2.25,0.32,2.82,0.65,2.64,0.23,0.16,0.0,Light Heavyweight,37.0,0.5384615384615383,0.34482758620689663,1.0035649501557709,3273.0,75.0,19.051000000000002,0.0,2.6905,16,0.6875,3.3375000000000004
Justin DeMoney,15,7,1,0.09773239623392123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Middleweight,39.515151515151516,0.5968489341983318,0.3835561420620804,1.0781374724943333,,0.0,0.0,0.0,0.0,23,0.6521739130434783,4.730434782608696
Justin Sumter,7,3,0,0.12027582548733588,2.68,0.48,7.64,0.34,2.87,1.0,0.0,0.0,Light Heavyweight,35.0,0.8461538461538458,0.48275862068965525,1.4491882923308368,,0.0,-0.32899999999999985,0.0,3.02,10,0.7,2.14
Bob Gilstrap,5,7,0,0.14285240684259382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.5172413793103448,1.327557900985474,,0.0,0.0,0.0,0.0,12,0.4166666666666667,2.483333333333334
Taylor Moore,10,5,0,0.045086858506829315,0.2,0.75,2.07,0.42,0.0,0.0,0.25,0.0,Featherweight,31.0,0.4615384615384617,0.34482758620689663,0.8514529062521876,,0.0,-0.04749999999999993,0.0,0.025,15,0.6666666666666666,3.1333333333333333
Ion Cutelaba,17,9,1,0.15037793396101312,4.63,0.43,3.29,0.48,4.75,0.58,0.77,0.0,Light Heavyweight,31.0,0.6538461538461537,0.4482758620689653,1.2524999498761322,137.0,37.5,10.197000000000001,0.25,4.9765,27,0.6296296296296297,5.525925925925926
Houston Alexander,17,15,1,0.15037793396101312,3.06,0.54,3.2,0.52,1.19,0.57,0.33,0.0,Light Heavyweight,52.0,0.5384615384615383,0.41379310344827575,1.1026325758708273,,0.0,0.471,0.0,1.3084999999999998,33,0.5151515151515151,6.703030303030303
Ibo Aslan,12,1,0,0.15037793396101312,8.87,0.72,3.38,0.63,0.0,0.0,0.0,0.0,Light Heavyweight,28.0,0.7307692307692308,0.5172413793103448,1.3983885440405888,109.0,100.0,26.948999999999998,0.0,0.0,13,0.9230769230769231,2.7846153846153845
Andre Santos,38,10,0,0.09773239623392123,2.77,0.34,4.17,0.41,2.5,0.29,0.75,0.0,Middleweight,39.515151515151516,0.5968489341983318,0.41379310344827575,1.1083744338805288,,0.0,0.1965,0.0,2.6185,48,0.7916666666666666,9.758333333333335
Jean Matsumoto,14,0,0,0.045086858506829315,6.67,0.36,6.6,0.49,0.0,0.0,0.66,0.0,Featherweight,25.0,0.3846153846153846,0.20689655172413768,0.6365987948463516,116.0,0.0,0.8230000000000001,0.5,0.191,14,1.0,3.0000000000000004
Jong Won Kim,0,1,0,0.05112054104230206,0.84,0.15,3.28,0.63,2.81,1.0,0.0,0.0,Featherweight,35.8830242510699,0.4423076923076923,0.24137931034482762,0.734807543694822,,0.0,-0.15749999999999992,0.0,2.96,1,0.0,0.2
Joe Lowry,9,2,0,0.07518896698050656,3.97,0.34,4.25,0.63,0.0,0.0,0.0,0.0,Welterweight,35.0,0.5769230769230766,0.3793103448275862,1.0314223887311695,,0.0,0.5175000000000001,0.0,0.0,11,0.8181818181818182,2.3636363636363638
Mikey Gonzalez,7,2,0,0.07518896698050656,0.91,0.16,14.55,0.11,0.0,0.0,0.0,0.0,Welterweight,39.0,0.6153846153846154,0.3793103448275862,1.0698839271927083,,0.0,-1.9065,0.0,0.0,9,0.7777777777777778,1.9555555555555557
Brian Houston,4,6,0,0.12027582548733588,1.9,0.35,3.67,0.53,0.95,1.0,0.87,0.0,Light Heavyweight,43.0,0.6674641148325355,0.48275862068965525,1.2704985610095267,4046.0,0.0,0.07399999999999995,0.5,1.3119999999999998,10,0.4,2.08
Tomomi Iwama,9,6,2,0.07518896698050656,1.0,0.2,3.0,0.7,0.0,0.0,0.0,0.0,Welterweight,38.13361169102296,0.5218723584108196,0.10344827586206903,0.7005096012533951,,0.0,-0.05499999999999994,0.0,0.0,17,0.5294117647058824,3.505882352941177
Paul Georgieff,6,2,0,0.09773239623392123,2.55,0.4,2.34,0.35,0.0,0.0,0.0,0.0,Middleweight,42.0,0.5968489341983318,0.48275862068965525,1.1773399511219083,,0.0,0.41900000000000004,0.0,0.0,8,0.75,1.75
Mark Schultz,1,1,0,0.14285240684259382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.3103448275862067,1.120661349261336,,0.0,0.0,0.0,0.0,2,0.5,0.5
Gasan Umalatov,17,4,2,0.09773239623392123,2.23,0.39,4.1,0.59,0.75,0.17,0.9,0.0,Middleweight,42.0,0.5,0.3793103448275862,0.9770427410615075,3385.0,0.0,0.1090000000000001,0.0,0.8654999999999999,23,0.7391304347826086,4.747826086956522
Nate Moore,8,4,0,0.09773239623392123,2.21,0.25,2.87,0.42,1.23,0.16,0.25,0.0,Middleweight,39.515151515151516,0.5968489341983318,0.41379310344827575,1.1083744338805288,,0.0,0.235,0.0,1.279,12,0.6666666666666666,2.5333333333333337
Albert Cheng,7,4,0,0.09773239623392123,1.0,0.41,2.6,0.71,0.0,0.0,0.0,0.0,Middleweight,40.0,0.5968489341983318,0.3793103448275862,1.0738916752598393,4001.0,0.0,0.04849999999999999,0.0,0.0,11,0.6363636363636364,2.3272727272727276
Marc Diakiese,17,7,0,0.07518896698050656,2.54,0.4,2.64,0.52,3.29,0.43,0.66,0.0,Welterweight,31.0,0.5769230769230766,0.34482758620689663,0.9969396301104798,466.0,14.285714285714285,3.9684285714285714,0.21428571428571427,3.474071428571428,24,0.7083333333333334,4.941666666666667
Khalid Murtazaliev,14,2,0,0.12027582548733588,4.8,0.69,0.4,0.78,7.5,1.0,0.33,0.0,Light Heavyweight,31.0,0.6923076923076921,0.41379310344827575,1.2263766212433036,2342.0,100.0,26.395,0.0,7.683000000000001,16,0.875,3.375
Philip Preece,10,14,0,0.15037793396101312,0.8,0.72,0.7,0.63,0.0,0.0,0.0,0.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.2758620689655172,1.0937041177590658,,0.0,0.3335,0.0,0.0,24,0.4166666666666667,4.883333333333334
Ron Stallings,14,8,0,0.09773239623392123,3.22,0.6,3.26,0.51,0.0,0.0,0.71,0.0,Middleweight,42.0,0.6538461538461537,0.48275862068965525,1.2343371707697304,3448.0,0.0,0.5125000000000002,0.0,0.071,22,0.6363636363636364,4.527272727272727
Jai Herbert,12,5,1,0.07518896698050656,2.69,0.41,3.15,0.45,0.2,0.1,0.57,0.0,Welterweight,36.0,0.7307692307692308,0.4482758620689653,1.2542340598187027,193.0,42.857142857142854,11.063785714285713,0.14285714285714285,0.3077142857142857,18,0.6666666666666666,3.7333333333333334
Balajin,23,4,0,0.06013791274366793,1.4,0.33,2.73,0.5,2.0,0.2,0.66,0.0,Featherweight,32.0,0.5384615384615383,0.3103448275862067,0.9089442787914129,,0.0,0.08150000000000002,0.0,2.0959999999999996,27,0.8518518518518519,5.57037037037037
Jonatas Novaes,13,5,0,0.09773239623392123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Middleweight,39.515151515151516,0.5968489341983318,0.3793103448275862,1.0738916752598393,,0.0,0.0,0.0,0.0,18,0.7222222222222222,3.7444444444444445
Lucas Lopes,29,19,0,0.12027582548733588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.48275862068965525,1.2704985610095267,,0.0,0.0,0.0,0.0,48,0.6041666666666666,9.720833333333335
Trey Houston,11,4,0,0.12027582548733588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.3793103448275862,1.1670502851474576,,0.0,0.0,0.0,0.0,15,0.7333333333333333,3.1466666666666665
Sanford Alton Meeks,1,1,0,0.24058480307651503,0.71,0.42,4.47,0.38,7.06,0.25,0.0,0.0,Heavyweight,30.0,0.6538461538461537,0.5862068965517243,1.4806378534743931,,0.0,-0.352,0.0,7.097499999999999,2,0.5,0.5
Darrius Flowers,12,6,1,0.09773239623392123,4.19,0.56,7.02,0.4,1.7,0.33,1.0,0.0,Middleweight,30.0,0.5,0.3103448275862067,0.9080772238201279,214.0,0.0,0.16650000000000031,0.6666666666666666,2.016166666666667,19,0.631578947368421,3.9263157894736844
Shaun Etchell,7,3,0,0.030068956371833978,0.0,0.0,0.0,0.0,4.37,1.0,1.0,0.0,Flyweight,31.0,0.3846153846153846,0.24137931034482762,0.6560636513320461,,0.0,0.0,0.0,4.62,10,0.7,2.14
JunYoung Hong,11,7,1,0.06013791274366793,3.53,0.39,3.27,0.54,0.0,0.0,0.4,0.0,Featherweight,34.0,0.4230769230769229,0.2758620689655172,0.759076904786108,,0.0,0.5509999999999999,0.0,0.04000000000000001,19,0.5789473684210527,3.9157894736842107
Sultan Aliev,15,3,0,0.09773239623392123,1.41,0.45,2.2,0.56,1.76,0.38,1.0,0.0,Middleweight,40.0,0.6153846153846154,0.3793103448275862,1.0924273564461229,2125.0,25.0,6.4465,0.0,1.917,18,0.8333333333333334,3.7666666666666666
Damonte Robinson,6,1,1,0.07518896698050656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Welterweight,38.13361169102296,0.7307692307692308,0.41379310344827575,1.2197513011980132,,0.0,0.0,0.0,0.0,8,0.75,1.75
Jorgen Kruth,5,0,0,0.15037793396101312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.48275862068965525,1.300600669483204,,0.0,0.0,0.0,0.0,5,1.0,1.2
Moti Horenstein,1,6,0,0.18797241745126642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,44.17465753424658,0.7320261437908496,0.5517241379310344,1.4717226991731502,,0.0,0.0,0.0,0.0,7,0.14285714285714285,1.4285714285714286
Sarah D'alelio,11,7,0,0.06013791274366793,2.4,0.33,0.0,1.0,0.0,0.0,1.0,0.0,Featherweight,35.8830242510699,0.4423076923076923,0.24137931034482762,0.7438249153961878,,0.0,0.816,0.0,0.1,18,0.6111111111111112,3.7222222222222223
Ashiek Ajim,6,2,0,0.045086858506829315,5.0,0.4,11.25,0.25,0.0,0.0,0.0,0.0,Featherweight,30.0,0.5,0.2758620689655172,0.8209489274723465,,0.0,-0.31999999999999984,0.0,0.0,8,0.75,1.75
Ludovit Klein,20,4,1,0.07518896698050656,3.49,0.54,3.53,0.53,1.52,0.45,0.83,0.0,Welterweight,29.0,0.5384615384615383,0.24137931034482762,0.8550298157868725,137.0,11.11111111111111,3.3082777777777777,0.1111111111111111,1.6982777777777776,25,0.8,5.16
Jose Barreto,0,1,0,0.12027582548733588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.43297262375837825,1.2207125640782497,,0.0,0.0,0.0,0.0,1,0.0,0.2
Vinicius Cenci,7,2,0,0.07518896698050656,2.9,0.48,2.69,0.62,1.61,0.5,0.0,0.0,Welterweight,29.0,0.6153846153846154,0.4482758620689653,1.1388494444340873,,0.0,0.5105,0.0,1.685,9,0.7777777777777778,1.9555555555555557
Richie Santiago,7,2,0,0.045086858506829315,3.87,0.49,4.87,0.42,0.0,0.0,0.25,0.0,Featherweight,32.0,0.34615384615384626,0.24137931034482762,0.6326200150055032,,0.0,0.398,0.0,0.025,9,0.7777777777777778,1.9555555555555557
Scott Morris,2,1,0,0.1578703089775892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,44.17465753424658,0.7320261437908496,0.34482758620689663,1.2347240389753353,,0.0,0.0,0.0,0.0,3,0.6666666666666666,0.7333333333333334
Maiju Kujala,6,3,0,0.045086858506829315,2.5,0.4,5.5,0.36,0.0,0.0,0.5,0.0,Featherweight,35.8830242510699,0.4423076923076923,0.2688069758224335,0.7562015266369551,,0.0,-0.06599999999999984,0.0,0.05,9,0.6666666666666666,1.9333333333333333
Antony Rea,33,15,0,0.15037793396101312,2.89,0.28,5.42,0.42,0.0,0.0,1.0,0.0,Light Heavyweight,48.0,0.6674641148325355,0.41379310344827575,1.2316351522418243,,0.0,0.028500000000000192,0.0,0.1,48,0.6875,9.7375
Nick Penner,11,3,0,0.15037793396101312,1.25,0.3,4.6,0.38,0.0,0.0,0.4,0.0,Light Heavyweight,44.0,0.6674641148325355,0.5517241379310344,1.369566186724583,4443.0,100.0,24.7395,0.0,0.04000000000000001,14,0.7857142857142857,2.9571428571428573
Christian Aguilera,14,8,0,0.09773239623392123,2.54,0.37,4.04,0.48,0.0,0.0,0.6,0.0,Middleweight,33.0,0.5384615384615383,0.3103448275862067,0.9465387622816662,1376.0,33.33333333333333,8.508333333333333,0.3333333333333333,0.1433333333333333,22,0.6363636363636364,4.527272727272727
Mario Soto,7,2,0,0.06013791274366793,1.43,0.23,5.23,0.42,0.0,0.0,0.0,0.0,Featherweight,35.8830242510699,0.4423076923076923,0.41379310344827575,0.916238708499636,,0.0,-0.3180000000000001,0.0,0.0,9,0.7777777777777778,1.9555555555555557
Gerald Harris,23,5,0,0.12027582548733588,1.41,0.29,1.58,0.62,2.96,0.54,0.72,0.0,Light Heavyweight,45.0,0.7307692307692308,0.3793103448275862,1.2303554010841529,5198.0,33.33333333333333,8.599833333333333,0.3333333333333333,3.1963333333333335,28,0.8214285714285714,5.764285714285715
Rubin Williams,0,1,0,0.12027582548733588,0.0,0.0,1.39,0.6,0.0,0.0,0.0,0.0,Light Heavyweight,48.0,0.6674641148325355,0.4482758620689653,1.2360158023888368,,0.0,-0.1185,0.0,0.0,1,0.0,0.2
Steve Mann,12,5,0,0.09773239623392123,3.18,0.7,0.66,0.57,1.64,1.0,0.6,0.0,Middleweight,39.515151515151516,0.5968489341983318,0.4482758620689653,1.1428571925012183,,0.0,0.9215,0.0,1.8499999999999999,17,0.7058823529411765,3.5411764705882356
Alessandro Costa,13,4,0,0.030068956371833978,3.75,0.46,3.61,0.56,0.31,0.16,0.9,0.0,Flyweight,29.0,0.34615384615384626,0.1379310344827586,0.5141538370084389,284.0,75.0,19.322000000000003,0.0,0.42400000000000004,17,0.7647058823529411,3.5529411764705885
Michael Bravo,7,4,0,0.07518896698050656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Welterweight,38.13361169102296,0.5218723584108196,0.3329867729451857,0.9300480983365118,,0.0,0.0,0.0,0.0,11,0.6363636363636364,2.3272727272727276
Alexander Morgan,11,5,0,0.06013791274366793,3.71,0.44,2.78,0.47,0.0,0.0,0.0,0.0,Featherweight,33.0,0.5,0.34482758620689663,0.9049654989505646,,0.0,0.669,0.0,0.0,16,0.6875,3.3375000000000004
